N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,138,0,332
2,0,100,0,370
3,0,85,0,385
4,0,71,0,399
5,0,67,0,403
6,0,61,0,409
7,0,54,0,416
8,0,48,0,422
9,0,46,0,424
10,0,44,0,426
11,0,40,0,430
12,0,36,0,434
13,0,30,0,440
14,0,27,0,443
15,0,22,0,448
16,0,22,0,448
17,0,19,0,451
18,0,16,0,454
19,0,16,0,454
20,0,14,0,456
21,0,9,0,461
22,0,9,0,461
23,0,7,0,463
24,0,6,0,464
25,0,5,0,465
26,0,3,0,467
27,0,1,0,469
28,0,1,0,469
29,0,1,0,469
30,0,1,0,469
31,0,0,0,470
32,0,0,0,470
33,0,0,0,470
34,0,0,0,470
35,0,0,0,470
36,0,0,0,470
37,0,0,0,470
38,0,0,0,470
39,0,0,0,470
40,0,0,0,470
41,0,0,0,470
42,0,0,0,470
43,0,0,0,470
44,0,0,0,470
45,0,0,0,470
46,0,0,0,470
47,0,0,0,470
48,0,0,0,470
49,0,0,0,470
50,0,0,0,470
51,0,0,0,470
