N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,451,0,19
2,0,413,0,57
3,0,380,0,90
4,0,351,0,119
5,0,329,0,141
6,0,309,0,161
7,0,293,0,177
8,0,278,0,192
9,0,267,0,203
10,0,255,0,215
11,0,239,0,231
12,0,230,0,240
13,0,211,0,259
14,0,194,0,276
15,0,185,0,285
16,0,166,0,304
17,0,153,0,317
18,0,135,0,335
19,0,122,0,348
20,0,110,0,360
21,0,98,0,372
22,0,83,0,387
23,0,74,0,396
24,0,62,0,408
25,0,55,0,415
26,0,52,0,418
27,0,46,0,424
28,0,37,0,433
29,0,32,0,438
30,0,31,0,439
31,0,24,0,446
32,0,22,0,448
33,0,20,0,450
34,0,17,0,453
35,0,13,0,457
36,0,11,0,459
37,0,8,0,462
38,0,6,0,464
39,0,6,0,464
40,0,4,0,466
41,0,4,0,466
42,0,2,0,468
43,0,2,0,468
44,0,2,0,468
45,0,2,0,468
46,0,2,0,468
47,0,1,0,469
48,0,1,0,469
49,0,0,0,470
50,0,0,0,470
51,0,0,0,470
52,0,0,0,470
53,0,0,0,470
54,0,0,0,470
55,0,0,0,470
56,0,0,0,470
57,0,0,0,470
58,0,0,0,470
59,0,0,0,470
60,0,0,0,470
61,0,0,0,470
62,0,0,0,470
63,0,0,0,470
64,0,0,0,470
65,0,0,0,470
66,0,0,0,470
67,0,0,0,470
68,0,0,0,470
69,0,0,0,470
70,0,0,0,470
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
