N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,468,0,2
2,0,465,0,5
3,0,455,0,15
4,0,446,0,24
5,0,436,0,34
6,0,426,0,44
7,0,416,0,54
8,0,400,0,70
9,0,383,0,87
10,0,369,0,101
11,0,352,0,118
12,0,324,0,146
13,0,296,0,174
14,0,271,0,199
15,0,259,0,211
16,0,235,0,235
17,0,222,0,248
18,0,191,0,279
19,0,169,0,301
20,0,146,0,324
21,0,128,0,342
22,0,116,0,354
23,0,98,0,372
24,0,85,0,385
25,0,74,0,396
26,0,70,0,400
27,0,63,0,407
28,0,51,0,419
29,0,44,0,426
30,0,39,0,431
31,0,33,0,437
32,0,30,0,440
33,0,26,0,444
34,0,23,0,447
35,0,21,0,449
36,0,17,0,453
37,0,10,0,460
38,0,8,0,462
39,0,6,0,464
40,0,2,0,468
41,0,0,0,470
42,0,0,0,470
43,0,0,0,470
44,0,0,0,470
45,0,0,0,470
46,0,0,0,470
47,0,0,0,470
48,0,0,0,470
49,0,0,0,470
50,0,0,0,470
51,0,0,0,470
52,0,0,0,470
53,0,0,0,470
54,0,0,0,470
55,0,0,0,470
56,0,0,0,470
57,0,0,0,470
58,0,0,0,470
59,0,0,0,470
60,0,0,0,470
61,0,0,0,470
62,0,0,0,470
63,0,0,0,470
64,0,0,0,470
65,0,0,0,470
66,0,0,0,470
67,0,0,0,470
68,0,0,0,470
69,0,0,0,470
70,0,0,0,470
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
