N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,360,0,110
2,0,345,0,125
3,0,334,0,136
4,0,319,0,151
5,0,304,0,166
6,0,290,0,180
7,0,275,0,195
8,0,266,0,204
9,0,254,0,216
10,0,243,0,227
11,0,228,0,242
12,0,217,0,253
13,0,208,0,262
14,0,196,0,274
15,0,185,0,285
16,0,171,0,299
17,0,163,0,307
18,0,148,0,322
19,0,135,0,335
20,0,124,0,346
21,0,115,0,355
22,0,109,0,361
23,0,96,0,374
24,0,88,0,382
25,0,79,0,391
26,0,69,0,401
27,0,63,0,407
28,0,58,0,412
29,0,53,0,417
30,0,50,0,420
31,0,47,0,423
32,0,41,0,429
33,0,37,0,433
34,0,28,0,442
35,0,27,0,443
36,0,25,0,445
37,0,20,0,450
38,0,18,0,452
39,0,13,0,457
40,0,11,0,459
41,0,9,0,461
42,0,9,0,461
43,0,6,0,464
44,0,5,0,465
45,0,3,0,467
46,0,1,0,469
47,0,1,0,469
48,0,1,0,469
49,0,0,0,470
50,0,0,0,470
51,0,0,0,470
52,0,0,0,470
53,0,0,0,470
54,0,0,0,470
55,0,0,0,470
56,0,0,0,470
57,0,0,0,470
58,0,0,0,470
59,0,0,0,470
60,0,0,0,470
61,0,0,0,470
62,0,0,0,470
63,0,0,0,470
64,0,0,0,470
65,0,0,0,470
66,0,0,0,470
67,0,0,0,470
68,0,0,0,470
69,0,0,0,470
70,0,0,0,470
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
