N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,470,0,0
2,0,470,0,0
3,0,464,0,6
4,0,432,0,38
5,0,409,0,61
6,0,382,0,88
7,0,358,0,112
8,0,327,0,143
9,0,296,0,174
10,0,267,0,203
11,0,241,0,229
12,0,212,0,258
13,0,186,0,284
14,0,161,0,309
15,0,146,0,324
16,0,133,0,337
17,0,120,0,350
18,0,103,0,367
19,0,97,0,373
20,0,89,0,381
21,0,82,0,388
22,0,69,0,401
23,0,63,0,407
24,0,61,0,409
25,0,51,0,419
26,0,46,0,424
27,0,33,0,437
28,0,29,0,441
29,0,29,0,441
30,0,26,0,444
31,0,24,0,446
32,0,21,0,449
33,0,18,0,452
34,0,17,0,453
35,0,17,0,453
36,0,17,0,453
37,0,12,0,458
38,0,11,0,459
39,0,10,0,460
40,0,10,0,460
41,0,9,0,461
42,0,5,0,465
43,0,4,0,466
44,0,4,0,466
45,0,2,0,468
46,0,0,0,470
47,0,0,0,470
48,0,0,0,470
49,0,0,0,470
50,0,0,0,470
51,0,0,0,470
52,0,0,0,470
53,0,0,0,470
54,0,0,0,470
55,0,0,0,470
56,0,0,0,470
57,0,0,0,470
58,0,0,0,470
59,0,0,0,470
60,0,0,0,470
61,0,0,0,470
62,0,0,0,470
63,0,0,0,470
64,0,0,0,470
65,0,0,0,470
66,0,0,0,470
67,0,0,0,470
68,0,0,0,470
69,0,0,0,470
70,0,0,0,470
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
