N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,469,0,1
2,0,468,0,2
3,0,462,0,8
4,0,445,0,25
5,0,428,0,42
6,0,406,0,64
7,0,392,0,78
8,0,375,0,95
9,0,371,0,99
10,0,363,0,107
11,0,351,0,119
12,0,341,0,129
13,0,332,0,138
14,0,329,0,141
15,0,318,0,152
16,0,310,0,160
17,0,296,0,174
18,0,284,0,186
19,0,273,0,197
20,0,258,0,212
21,0,248,0,222
22,0,241,0,229
23,0,222,0,248
24,0,209,0,261
25,0,196,0,274
26,0,180,0,290
27,0,168,0,302
28,0,157,0,313
29,0,137,0,333
30,0,131,0,339
31,0,119,0,351
32,0,112,0,358
33,0,102,0,368
34,0,92,0,378
35,0,80,0,390
36,0,65,0,405
37,0,56,0,414
38,0,48,0,422
39,0,39,0,431
40,0,34,0,436
41,0,31,0,439
42,0,27,0,443
43,0,21,0,449
44,0,19,0,451
45,0,15,0,455
46,0,14,0,456
47,0,11,0,459
48,0,10,0,460
49,0,4,0,466
50,0,4,0,466
51,0,4,0,466
52,0,3,0,467
53,0,1,0,469
54,0,1,0,469
55,0,0,0,470
56,0,0,0,470
57,0,0,0,470
58,0,0,0,470
59,0,0,0,470
60,0,0,0,470
61,0,0,0,470
62,0,0,0,470
63,0,0,0,470
64,0,0,0,470
65,0,0,0,470
66,0,0,0,470
67,0,0,0,470
68,0,0,0,470
69,0,0,0,470
70,0,0,0,470
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
