N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,1,320,0,0
1,1,318,0,2
2,1,307,0,13
3,1,275,0,45
4,1,226,0,94
5,1,184,0,136
6,1,154,0,166
7,1,129,0,191
8,1,107,0,213
9,1,87,0,233
10,0,70,1,250
11,0,61,1,259
12,0,52,1,268
13,0,46,1,274
14,0,39,1,281
15,0,36,1,284
16,0,30,1,290
17,0,27,1,293
18,0,26,1,294
19,0,24,1,296
20,0,22,1,298
21,0,22,1,298
22,0,18,1,302
23,0,15,1,305
24,0,14,1,306
25,0,11,1,309
26,0,11,1,309
27,0,6,1,314
28,0,5,1,315
29,0,4,1,316
30,0,4,1,316
31,0,3,1,317
32,0,3,1,317
33,0,2,1,318
34,0,2,1,318
35,0,2,1,318
36,0,2,1,318
37,0,2,1,318
38,0,2,1,318
39,0,2,1,318
40,0,2,1,318
41,0,2,1,318
42,0,1,1,319
43,0,1,1,319
44,0,1,1,319
45,0,1,1,319
46,0,1,1,319
47,0,0,1,320
48,0,0,1,320
49,0,0,1,320
50,0,0,1,320
51,0,0,1,320
