N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,468,0,2
2,0,466,0,4
3,0,456,0,14
4,0,446,0,24
5,0,435,0,35
6,0,419,0,51
7,0,400,0,70
8,0,385,0,85
9,0,372,0,98
10,0,362,0,108
11,0,348,0,122
12,0,334,0,136
13,0,320,0,150
14,0,310,0,160
15,0,289,0,181
16,0,273,0,197
17,0,262,0,208
18,0,249,0,221
19,0,237,0,233
20,0,229,0,241
21,0,221,0,249
22,0,213,0,257
23,0,202,0,268
24,0,183,0,287
25,0,168,0,302
26,0,162,0,308
27,0,151,0,319
28,0,142,0,328
29,0,130,0,340
30,0,118,0,352
31,0,103,0,367
32,0,93,0,377
33,0,83,0,387
34,0,74,0,396
35,0,66,0,404
36,0,57,0,413
37,0,51,0,419
38,0,47,0,423
39,0,38,0,432
40,0,33,0,437
41,0,23,0,447
42,0,22,0,448
43,0,17,0,453
44,0,14,0,456
45,0,10,0,460
46,0,10,0,460
47,0,7,0,463
48,0,7,0,463
49,0,6,0,464
50,0,3,0,467
51,0,2,0,468
52,0,1,0,469
53,0,1,0,469
54,0,0,0,470
55,0,0,0,470
56,0,0,0,470
57,0,0,0,470
58,0,0,0,470
59,0,0,0,470
60,0,0,0,470
61,0,0,0,470
62,0,0,0,470
63,0,0,0,470
64,0,0,0,470
65,0,0,0,470
66,0,0,0,470
67,0,0,0,470
68,0,0,0,470
69,0,0,0,470
70,0,0,0,470
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
