N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,436,0,34
2,0,386,0,84
3,0,345,0,125
4,0,316,0,154
5,0,296,0,174
6,0,270,0,200
7,0,259,0,211
8,0,246,0,224
9,0,230,0,240
10,0,217,0,253
11,0,205,0,265
12,0,189,0,281
13,0,171,0,299
14,0,158,0,312
15,0,149,0,321
16,0,139,0,331
17,0,130,0,340
18,0,124,0,346
19,0,112,0,358
20,0,107,0,363
21,0,100,0,370
22,0,93,0,377
23,0,85,0,385
24,0,79,0,391
25,0,70,0,400
26,0,64,0,406
27,0,57,0,413
28,0,54,0,416
29,0,47,0,423
30,0,40,0,430
31,0,37,0,433
32,0,30,0,440
33,0,25,0,445
34,0,19,0,451
35,0,12,0,458
36,0,11,0,459
37,0,7,0,463
38,0,6,0,464
39,0,4,0,466
40,0,3,0,467
41,0,3,0,467
42,0,2,0,468
43,0,2,0,468
44,0,2,0,468
45,0,1,0,469
46,0,0,0,470
47,0,0,0,470
48,0,0,0,470
49,0,0,0,470
50,0,0,0,470
51,0,0,0,470
52,0,0,0,470
53,0,0,0,470
54,0,0,0,470
55,0,0,0,470
56,0,0,0,470
57,0,0,0,470
58,0,0,0,470
59,0,0,0,470
60,0,0,0,470
61,0,0,0,470
62,0,0,0,470
63,0,0,0,470
64,0,0,0,470
65,0,0,0,470
66,0,0,0,470
67,0,0,0,470
68,0,0,0,470
69,0,0,0,470
70,0,0,0,470
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
