N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,206,0,115
2,0,155,0,166
3,0,127,0,194
4,0,112,0,209
5,0,105,0,216
6,0,92,0,229
7,0,78,0,243
8,0,65,0,256
9,0,63,0,258
10,0,58,0,263
11,0,53,0,268
12,0,44,0,277
13,0,38,0,283
14,0,29,0,292
15,0,23,0,298
16,0,22,0,299
17,0,20,0,301
18,0,17,0,304
19,0,13,0,308
20,0,11,0,310
21,0,11,0,310
22,0,9,0,312
23,0,9,0,312
24,0,8,0,313
25,0,6,0,315
26,0,6,0,315
27,0,4,0,317
28,0,3,0,318
29,0,2,0,319
30,0,2,0,319
31,0,2,0,319
32,0,2,0,319
33,0,2,0,319
34,0,1,0,320
35,0,1,0,320
36,0,1,0,320
37,0,1,0,320
38,0,0,0,321
39,0,0,0,321
40,0,0,0,321
41,0,0,0,321
42,0,0,0,321
43,0,0,0,321
44,0,0,0,321
45,0,0,0,321
46,0,0,0,321
47,0,0,0,321
48,0,0,0,321
49,0,0,0,321
50,0,0,0,321
51,0,0,0,321
