N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,440,0,30
2,0,398,0,72
3,0,369,0,101
4,0,338,0,132
5,0,321,0,149
6,0,300,0,170
7,0,280,0,190
8,0,267,0,203
9,0,250,0,220
10,0,235,0,235
11,0,228,0,242
12,0,220,0,250
13,0,215,0,255
14,0,211,0,259
15,0,196,0,274
16,0,192,0,278
17,0,187,0,283
18,0,178,0,292
19,0,170,0,300
20,0,161,0,309
21,0,155,0,315
22,0,147,0,323
23,0,141,0,329
24,0,136,0,334
25,0,129,0,341
26,0,124,0,346
27,0,119,0,351
28,0,112,0,358
29,0,108,0,362
30,0,99,0,371
31,0,92,0,378
32,0,84,0,386
33,0,80,0,390
34,0,75,0,395
35,0,71,0,399
36,0,65,0,405
37,0,63,0,407
38,0,60,0,410
39,0,56,0,414
40,0,53,0,417
41,0,50,0,420
42,0,45,0,425
43,0,38,0,432
44,0,34,0,436
45,0,33,0,437
46,0,26,0,444
47,0,25,0,445
48,0,21,0,449
49,0,20,0,450
50,0,14,0,456
51,0,11,0,459
52,0,8,0,462
53,0,7,0,463
54,0,6,0,464
55,0,4,0,466
56,0,2,0,468
57,0,1,0,469
58,0,0,0,470
59,0,0,0,470
60,0,0,0,470
61,0,0,0,470
62,0,0,0,470
63,0,0,0,470
64,0,0,0,470
65,0,0,0,470
66,0,0,0,470
67,0,0,0,470
68,0,0,0,470
69,0,0,0,470
70,0,0,0,470
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
