N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,166,0,304
2,0,113,0,357
3,0,96,0,374
4,0,79,0,391
5,0,67,0,403
6,0,55,0,415
7,0,46,0,424
8,0,41,0,429
9,0,34,0,436
10,0,31,0,439
11,0,29,0,441
12,0,27,0,443
13,0,25,0,445
14,0,22,0,448
15,0,20,0,450
16,0,18,0,452
17,0,17,0,453
18,0,14,0,456
19,0,14,0,456
20,0,11,0,459
21,0,9,0,461
22,0,8,0,462
23,0,7,0,463
24,0,7,0,463
25,0,5,0,465
26,0,5,0,465
27,0,5,0,465
28,0,4,0,466
29,0,3,0,467
30,0,3,0,467
31,0,3,0,467
32,0,2,0,468
33,0,1,0,469
34,0,1,0,469
35,0,1,0,469
36,0,1,0,469
37,0,1,0,469
38,0,0,0,470
39,0,0,0,470
40,0,0,0,470
41,0,0,0,470
42,0,0,0,470
43,0,0,0,470
44,0,0,0,470
45,0,0,0,470
46,0,0,0,470
47,0,0,0,470
48,0,0,0,470
49,0,0,0,470
50,0,0,0,470
51,0,0,0,470
