N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,422,0,48
2,0,399,0,71
3,0,387,0,83
4,0,379,0,91
5,0,363,0,107
6,0,356,0,114
7,0,342,0,128
8,0,334,0,136
9,0,325,0,145
10,0,322,0,148
11,0,309,0,161
12,0,303,0,167
13,0,289,0,181
14,0,279,0,191
15,0,266,0,204
16,0,252,0,218
17,0,242,0,228
18,0,225,0,245
19,0,209,0,261
20,0,204,0,266
21,0,192,0,278
22,0,179,0,291
23,0,166,0,304
24,0,150,0,320
25,0,135,0,335
26,0,118,0,352
27,0,108,0,362
28,0,93,0,377
29,0,79,0,391
30,0,65,0,405
31,0,57,0,413
32,0,48,0,422
33,0,43,0,427
34,0,34,0,436
35,0,26,0,444
36,0,20,0,450
37,0,13,0,457
38,0,11,0,459
39,0,9,0,461
40,0,7,0,463
41,0,6,0,464
42,0,5,0,465
43,0,4,0,466
44,0,3,0,467
45,0,3,0,467
46,0,3,0,467
47,0,2,0,468
48,0,2,0,468
49,0,2,0,468
50,0,1,0,469
51,0,1,0,469
52,0,1,0,469
53,0,1,0,469
54,0,1,0,469
55,0,1,0,469
56,0,1,0,469
57,0,1,0,469
58,0,1,0,469
59,0,1,0,469
60,0,1,0,469
61,0,1,0,469
62,0,0,0,470
63,0,0,0,470
64,0,0,0,470
65,0,0,0,470
66,0,0,0,470
67,0,0,0,470
68,0,0,0,470
69,0,0,0,470
70,0,0,0,470
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
