N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,306,0,15
2,0,300,0,21
3,0,289,0,32
4,0,264,0,57
5,0,249,0,72
6,0,239,0,82
7,0,216,0,105
8,0,189,0,132
9,0,170,0,151
10,0,152,0,169
11,0,137,0,184
12,0,123,0,198
13,0,108,0,213
14,0,96,0,225
15,0,85,0,236
16,0,74,0,247
17,0,68,0,253
18,0,61,0,260
19,0,53,0,268
20,0,44,0,277
21,0,38,0,283
22,0,32,0,289
23,0,28,0,293
24,0,21,0,300
25,0,16,0,305
26,0,12,0,309
27,0,6,0,315
28,0,3,0,318
29,0,3,0,318
30,0,3,0,318
31,0,3,0,318
32,0,2,0,319
33,0,2,0,319
34,0,1,0,320
35,0,1,0,320
36,0,1,0,320
37,0,0,0,321
38,0,0,0,321
39,0,0,0,321
40,0,0,0,321
41,0,0,0,321
42,0,0,0,321
43,0,0,0,321
44,0,0,0,321
45,0,0,0,321
46,0,0,0,321
47,0,0,0,321
48,0,0,0,321
49,0,0,0,321
50,0,0,0,321
51,0,0,0,321
