N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,302,0,19
2,0,290,0,31
3,0,281,0,40
4,0,271,0,50
5,0,265,0,56
6,0,259,0,62
7,0,248,0,73
8,0,238,0,83
9,0,229,0,92
10,0,225,0,96
11,0,218,0,103
12,0,212,0,109
13,0,209,0,112
14,0,209,0,112
15,0,201,0,120
16,0,196,0,125
17,0,187,0,134
18,0,178,0,143
19,0,172,0,149
20,0,167,0,154
21,0,159,0,162
22,0,155,0,166
23,0,149,0,172
24,0,143,0,178
25,0,140,0,181
26,0,129,0,192
27,0,126,0,195
28,0,121,0,200
29,0,115,0,206
30,0,107,0,214
31,0,102,0,219
32,0,96,0,225
33,0,84,0,237
34,0,79,0,242
35,0,65,0,256
36,0,61,0,260
37,0,58,0,263
38,0,48,0,273
39,0,37,0,284
40,0,30,0,291
41,0,24,0,297
42,0,18,0,303
43,0,13,0,308
44,0,9,0,312
45,0,6,0,315
46,0,4,0,317
47,0,2,0,319
48,0,1,0,320
49,0,1,0,320
50,0,0,0,321
51,0,0,0,321
52,0,0,0,321
53,0,0,0,321
54,0,0,0,321
55,0,0,0,321
56,0,0,0,321
57,0,0,0,321
58,0,0,0,321
59,0,0,0,321
60,0,0,0,321
61,0,0,0,321
62,0,0,0,321
63,0,0,0,321
64,0,0,0,321
65,0,0,0,321
66,0,0,0,321
67,0,0,0,321
68,0,0,0,321
69,0,0,0,321
70,0,0,0,321
71,0,0,0,321
72,0,0,0,321
73,0,0,0,321
74,0,0,0,321
75,0,0,0,321
76,0,0,0,321
77,0,0,0,321
78,0,0,0,321
79,0,0,0,321
80,0,0,0,321
81,0,0,0,321
82,0,0,0,321
83,0,0,0,321
84,0,0,0,321
85,0,0,0,321
86,0,0,0,321
87,0,0,0,321
88,0,0,0,321
89,0,0,0,321
90,0,0,0,321
91,0,0,0,321
92,0,0,0,321
93,0,0,0,321
94,0,0,0,321
95,0,0,0,321
96,0,0,0,321
97,0,0,0,321
98,0,0,0,321
99,0,0,0,321
