N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,1,320,0,0
1,1,288,0,32
2,1,256,0,64
3,1,228,0,92
4,1,214,0,106
5,1,192,0,128
6,1,169,0,151
7,1,151,0,169
8,1,124,0,196
9,1,107,0,213
10,1,87,0,233
11,1,75,0,245
12,1,61,0,259
13,1,50,0,270
14,1,44,0,276
15,1,35,0,285
16,1,31,0,289
17,1,29,0,291
18,1,21,0,299
19,1,16,0,304
20,0,14,1,306
21,0,13,1,307
22,0,11,1,309
23,0,11,1,309
24,0,10,1,310
25,0,9,1,311
26,0,9,1,311
27,0,9,1,311
28,0,9,1,311
29,0,5,1,315
30,0,4,1,316
31,0,3,1,317
32,0,3,1,317
33,0,3,1,317
34,0,3,1,317
35,0,3,1,317
36,0,3,1,317
37,0,3,1,317
38,0,3,1,317
39,0,3,1,317
40,0,3,1,317
41,0,3,1,317
42,0,2,1,318
43,0,2,1,318
44,0,2,1,318
45,0,2,1,318
46,0,1,1,319
47,0,1,1,319
48,0,1,1,319
49,0,0,1,320
50,0,0,1,320
51,0,0,1,320
