N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,271,0,50
2,0,239,0,82
3,0,224,0,97
4,0,213,0,108
5,0,189,0,132
6,0,178,0,143
7,0,170,0,151
8,0,164,0,157
9,0,152,0,169
10,0,143,0,178
11,0,140,0,181
12,0,135,0,186
13,0,127,0,194
14,0,114,0,207
15,0,108,0,213
16,0,104,0,217
17,0,96,0,225
18,0,87,0,234
19,0,79,0,242
20,0,72,0,249
21,0,64,0,257
22,0,56,0,265
23,0,49,0,272
24,0,41,0,280
25,0,33,0,288
26,0,28,0,293
27,0,22,0,299
28,0,19,0,302
29,0,18,0,303
30,0,16,0,305
31,0,15,0,306
32,0,13,0,308
33,0,11,0,310
34,0,8,0,313
35,0,5,0,316
36,0,5,0,316
37,0,2,0,319
38,0,2,0,319
39,0,1,0,320
40,0,0,0,321
41,0,0,0,321
42,0,0,0,321
43,0,0,0,321
44,0,0,0,321
45,0,0,0,321
46,0,0,0,321
47,0,0,0,321
48,0,0,0,321
49,0,0,0,321
50,0,0,0,321
51,0,0,0,321
