N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,454,0,16
2,0,430,0,40
3,0,418,0,52
4,0,405,0,65
5,0,389,0,81
6,0,371,0,99
7,0,355,0,115
8,0,340,0,130
9,0,320,0,150
10,0,313,0,157
11,0,307,0,163
12,0,296,0,174
13,0,289,0,181
14,0,278,0,192
15,0,268,0,202
16,0,266,0,204
17,0,255,0,215
18,0,247,0,223
19,0,227,0,243
20,0,216,0,254
21,0,205,0,265
22,0,191,0,279
23,0,172,0,298
24,0,159,0,311
25,0,150,0,320
26,0,143,0,327
27,0,134,0,336
28,0,120,0,350
29,0,111,0,359
30,0,103,0,367
31,0,97,0,373
32,0,88,0,382
33,0,81,0,389
34,0,76,0,394
35,0,69,0,401
36,0,62,0,408
37,0,55,0,415
38,0,53,0,417
39,0,49,0,421
40,0,42,0,428
41,0,39,0,431
42,0,35,0,435
43,0,31,0,439
44,0,29,0,441
45,0,25,0,445
46,0,21,0,449
47,0,18,0,452
48,0,15,0,455
49,0,15,0,455
50,0,13,0,457
51,0,10,0,460
52,0,9,0,461
53,0,5,0,465
54,0,2,0,468
55,0,0,0,470
56,0,0,0,470
57,0,0,0,470
58,0,0,0,470
59,0,0,0,470
60,0,0,0,470
61,0,0,0,470
62,0,0,0,470
63,0,0,0,470
64,0,0,0,470
65,0,0,0,470
66,0,0,0,470
67,0,0,0,470
68,0,0,0,470
69,0,0,0,470
70,0,0,0,470
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
