N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,2,319,0,0
1,2,319,0,0
2,2,319,0,0
3,2,319,0,0
4,2,318,0,1
5,2,316,0,3
6,2,311,0,8
7,2,308,0,11
8,2,302,0,17
9,2,294,0,25
10,2,277,0,42
11,2,262,0,57
12,2,242,0,77
13,2,223,0,96
14,2,204,0,115
15,2,183,0,136
16,2,168,0,151
17,2,144,0,175
18,2,130,0,189
19,2,113,0,206
20,2,100,0,219
21,2,87,0,232
22,2,79,0,240
23,2,75,0,244
24,2,66,0,253
25,2,57,0,262
26,1,53,1,266
27,1,50,1,269
28,1,46,1,273
29,1,39,1,280
30,1,36,1,283
31,1,33,1,286
32,1,30,1,289
33,1,28,1,291
34,1,23,1,296
35,1,21,1,298
36,1,16,1,303
37,0,13,2,306
38,0,11,2,308
39,0,10,2,309
40,0,9,2,310
41,0,6,2,313
42,0,5,2,314
43,0,3,2,316
44,0,0,2,319
45,0,0,2,319
46,0,0,2,319
47,0,0,2,319
48,0,0,2,319
49,0,0,2,319
50,0,0,2,319
51,0,0,2,319
52,0,0,2,319
53,0,0,2,319
54,0,0,2,319
55,0,0,2,319
56,0,0,2,319
57,0,0,2,319
58,0,0,2,319
59,0,0,2,319
60,0,0,2,319
61,0,0,2,319
62,0,0,2,319
63,0,0,2,319
64,0,0,2,319
65,0,0,2,319
66,0,0,2,319
67,0,0,2,319
68,0,0,2,319
69,0,0,2,319
70,0,0,2,319
71,0,0,2,319
72,0,0,2,319
73,0,0,2,319
74,0,0,2,319
75,0,0,2,319
76,0,0,2,319
77,0,0,2,319
78,0,0,2,319
79,0,0,2,319
80,0,0,2,319
81,0,0,2,319
82,0,0,2,319
83,0,0,2,319
84,0,0,2,319
85,0,0,2,319
86,0,0,2,319
87,0,0,2,319
88,0,0,2,319
89,0,0,2,319
90,0,0,2,319
91,0,0,2,319
92,0,0,2,319
93,0,0,2,319
94,0,0,2,319
95,0,0,2,319
96,0,0,2,319
97,0,0,2,319
98,0,0,2,319
99,0,0,2,319
