N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,194,0,127
2,0,133,0,188
3,0,105,0,216
4,0,88,0,233
5,0,75,0,246
6,0,67,0,254
7,0,59,0,262
8,0,45,0,276
9,0,38,0,283
10,0,32,0,289
11,0,23,0,298
12,0,20,0,301
13,0,18,0,303
14,0,18,0,303
15,0,15,0,306
16,0,14,0,307
17,0,13,0,308
18,0,13,0,308
19,0,12,0,309
20,0,11,0,310
21,0,8,0,313
22,0,4,0,317
23,0,3,0,318
24,0,3,0,318
25,0,3,0,318
26,0,3,0,318
27,0,3,0,318
28,0,2,0,319
29,0,2,0,319
30,0,2,0,319
31,0,2,0,319
32,0,2,0,319
33,0,2,0,319
34,0,1,0,320
35,0,1,0,320
36,0,1,0,320
37,0,1,0,320
38,0,1,0,320
39,0,1,0,320
40,0,1,0,320
41,0,0,0,321
42,0,0,0,321
43,0,0,0,321
44,0,0,0,321
45,0,0,0,321
46,0,0,0,321
47,0,0,0,321
48,0,0,0,321
49,0,0,0,321
50,0,0,0,321
51,0,0,0,321
