N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,165,0,156
2,0,118,0,203
3,0,90,0,231
4,0,68,0,253
5,0,51,0,270
6,0,43,0,278
7,0,39,0,282
8,0,33,0,288
9,0,29,0,292
10,0,26,0,295
11,0,25,0,296
12,0,23,0,298
13,0,21,0,300
14,0,20,0,301
15,0,18,0,303
16,0,16,0,305
17,0,14,0,307
18,0,13,0,308
19,0,12,0,309
20,0,11,0,310
21,0,10,0,311
22,0,9,0,312
23,0,9,0,312
24,0,7,0,314
25,0,7,0,314
26,0,7,0,314
27,0,7,0,314
28,0,7,0,314
29,0,7,0,314
30,0,7,0,314
31,0,7,0,314
32,0,7,0,314
33,0,7,0,314
34,0,6,0,315
35,0,6,0,315
36,0,6,0,315
37,0,5,0,316
38,0,4,0,317
39,0,4,0,317
40,0,3,0,318
41,0,3,0,318
42,0,3,0,318
43,0,2,0,319
44,0,2,0,319
45,0,2,0,319
46,0,2,0,319
47,0,2,0,319
48,0,2,0,319
49,0,1,0,320
50,0,1,0,320
51,0,0,0,321
