N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,470,0,0
2,0,470,0,0
3,0,470,0,0
4,0,467,0,3
5,0,463,0,7
6,0,458,0,12
7,0,448,0,22
8,0,443,0,27
9,0,435,0,35
10,0,427,0,43
11,0,420,0,50
12,0,411,0,59
13,0,403,0,67
14,0,395,0,75
15,0,381,0,89
16,0,374,0,96
17,0,361,0,109
18,0,355,0,115
19,0,351,0,119
20,0,347,0,123
21,0,336,0,134
22,0,331,0,139
23,0,316,0,154
24,0,307,0,163
25,0,294,0,176
26,0,289,0,181
27,0,283,0,187
28,0,274,0,196
29,0,262,0,208
30,0,249,0,221
31,0,237,0,233
32,0,227,0,243
33,0,213,0,257
34,0,198,0,272
35,0,186,0,284
36,0,175,0,295
37,0,161,0,309
38,0,139,0,331
39,0,125,0,345
40,0,113,0,357
41,0,104,0,366
42,0,101,0,369
43,0,87,0,383
44,0,77,0,393
45,0,72,0,398
46,0,59,0,411
47,0,52,0,418
48,0,44,0,426
49,0,36,0,434
50,0,31,0,439
51,0,25,0,445
52,0,22,0,448
53,0,21,0,449
54,0,17,0,453
55,0,14,0,456
56,0,11,0,459
57,0,10,0,460
58,0,5,0,465
59,0,2,0,468
60,0,2,0,468
61,0,2,0,468
62,0,1,0,469
63,0,1,0,469
64,0,0,0,470
65,0,0,0,470
66,0,0,0,470
67,0,0,0,470
68,0,0,0,470
69,0,0,0,470
70,0,0,0,470
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
