N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,318,0,3
2,0,279,0,42
3,0,225,0,96
4,0,180,0,141
5,0,146,0,175
6,0,116,0,205
7,0,93,0,228
8,0,73,0,248
9,0,59,0,262
10,0,48,0,273
11,0,41,0,280
12,0,37,0,284
13,0,32,0,289
14,0,31,0,290
15,0,27,0,294
16,0,25,0,296
17,0,22,0,299
18,0,20,0,301
19,0,19,0,302
20,0,17,0,304
21,0,16,0,305
22,0,14,0,307
23,0,11,0,310
24,0,9,0,312
25,0,7,0,314
26,0,5,0,316
27,0,5,0,316
28,0,4,0,317
29,0,4,0,317
30,0,4,0,317
31,0,3,0,318
32,0,3,0,318
33,0,3,0,318
34,0,3,0,318
35,0,3,0,318
36,0,3,0,318
37,0,3,0,318
38,0,3,0,318
39,0,2,0,319
40,0,2,0,319
41,0,2,0,319
42,0,2,0,319
43,0,2,0,319
44,0,1,0,320
45,0,1,0,320
46,0,1,0,320
47,0,1,0,320
48,0,1,0,320
49,0,0,0,321
50,0,0,0,321
51,0,0,0,321
