N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,470,0,0
2,0,470,0,0
3,0,470,0,0
4,0,468,0,2
5,0,464,0,6
6,0,462,0,8
7,0,458,0,12
8,0,452,0,18
9,0,440,0,30
10,0,419,0,51
11,0,407,0,63
12,0,395,0,75
13,0,378,0,92
14,0,364,0,106
15,0,352,0,118
16,0,339,0,131
17,0,320,0,150
18,0,303,0,167
19,0,283,0,187
20,0,272,0,198
21,0,254,0,216
22,0,231,0,239
23,0,216,0,254
24,0,192,0,278
25,0,168,0,302
26,0,143,0,327
27,0,123,0,347
28,0,105,0,365
29,0,94,0,376
30,0,72,0,398
31,0,57,0,413
32,0,39,0,431
33,0,27,0,443
34,0,17,0,453
35,0,13,0,457
36,0,9,0,461
37,0,8,0,462
38,0,5,0,465
39,0,2,0,468
40,0,1,0,469
41,0,0,0,470
42,0,0,0,470
43,0,0,0,470
44,0,0,0,470
45,0,0,0,470
46,0,0,0,470
47,0,0,0,470
48,0,0,0,470
49,0,0,0,470
50,0,0,0,470
51,0,0,0,470
52,0,0,0,470
53,0,0,0,470
54,0,0,0,470
55,0,0,0,470
56,0,0,0,470
57,0,0,0,470
58,0,0,0,470
59,0,0,0,470
60,0,0,0,470
61,0,0,0,470
62,0,0,0,470
63,0,0,0,470
64,0,0,0,470
65,0,0,0,470
66,0,0,0,470
67,0,0,0,470
68,0,0,0,470
69,0,0,0,470
70,0,0,0,470
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
