N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,273,0,48
2,0,246,0,75
3,0,222,0,99
4,0,201,0,120
5,0,187,0,134
6,0,171,0,150
7,0,162,0,159
8,0,150,0,171
9,0,139,0,182
10,0,130,0,191
11,0,122,0,199
12,0,115,0,206
13,0,107,0,214
14,0,100,0,221
15,0,94,0,227
16,0,84,0,237
17,0,78,0,243
18,0,71,0,250
19,0,63,0,258
20,0,54,0,267
21,0,48,0,273
22,0,41,0,280
23,0,35,0,286
24,0,30,0,291
25,0,23,0,298
26,0,15,0,306
27,0,14,0,307
28,0,14,0,307
29,0,10,0,311
30,0,10,0,311
31,0,8,0,313
32,0,7,0,314
33,0,6,0,315
34,0,5,0,316
35,0,5,0,316
36,0,5,0,316
37,0,4,0,317
38,0,4,0,317
39,0,4,0,317
40,0,3,0,318
41,0,2,0,319
42,0,2,0,319
43,0,2,0,319
44,0,2,0,319
45,0,2,0,319
46,0,1,0,320
47,0,1,0,320
48,0,1,0,320
49,0,1,0,320
50,0,1,0,320
51,0,0,0,321
