N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,1,320,0,0
1,1,318,0,2
2,1,317,0,3
3,1,310,0,10
4,1,302,0,18
5,1,282,0,38
6,1,274,0,46
7,1,267,0,53
8,1,258,0,62
9,1,251,0,69
10,1,241,0,79
11,1,221,0,99
12,1,202,0,118
13,1,180,0,140
14,1,160,0,160
15,0,139,1,181
16,0,109,1,211
17,0,90,1,230
18,0,77,1,243
19,0,62,1,258
20,0,48,1,272
21,0,42,1,278
22,0,38,1,282
23,0,36,1,284
24,0,28,1,292
25,0,22,1,298
26,0,17,1,303
27,0,13,1,307
28,0,8,1,312
29,0,6,1,314
30,0,5,1,315
31,0,3,1,317
32,0,3,1,317
33,0,1,1,319
34,0,1,1,319
35,0,1,1,319
36,0,1,1,319
37,0,1,1,319
38,0,0,1,320
39,0,0,1,320
40,0,0,1,320
41,0,0,1,320
42,0,0,1,320
43,0,0,1,320
44,0,0,1,320
45,0,0,1,320
46,0,0,1,320
47,0,0,1,320
48,0,0,1,320
49,0,0,1,320
50,0,0,1,320
51,0,0,1,320
