N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,470,0,0
2,0,470,0,0
3,0,470,0,0
4,0,469,0,1
5,0,468,0,2
6,0,467,0,3
7,0,465,0,5
8,0,460,0,10
9,0,453,0,17
10,0,438,0,32
11,0,422,0,48
12,0,414,0,56
13,0,400,0,70
14,0,380,0,90
15,0,363,0,107
16,0,343,0,127
17,0,325,0,145
18,0,309,0,161
19,0,294,0,176
20,0,278,0,192
21,0,265,0,205
22,0,255,0,215
23,0,241,0,229
24,0,235,0,235
25,0,222,0,248
26,0,214,0,256
27,0,201,0,269
28,0,189,0,281
29,0,171,0,299
30,0,159,0,311
31,0,143,0,327
32,0,136,0,334
33,0,120,0,350
34,0,108,0,362
35,0,101,0,369
36,0,86,0,384
37,0,75,0,395
38,0,64,0,406
39,0,55,0,415
40,0,50,0,420
41,0,47,0,423
42,0,42,0,428
43,0,37,0,433
44,0,28,0,442
45,0,22,0,448
46,0,17,0,453
47,0,13,0,457
48,0,10,0,460
49,0,8,0,462
50,0,5,0,465
51,0,5,0,465
52,0,3,0,467
53,0,2,0,468
54,0,0,0,470
55,0,0,0,470
56,0,0,0,470
57,0,0,0,470
58,0,0,0,470
59,0,0,0,470
60,0,0,0,470
61,0,0,0,470
62,0,0,0,470
63,0,0,0,470
64,0,0,0,470
65,0,0,0,470
66,0,0,0,470
67,0,0,0,470
68,0,0,0,470
69,0,0,0,470
70,0,0,0,470
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
