N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,1,469,0,0
1,1,469,0,0
2,1,469,0,0
3,1,469,0,0
4,1,469,0,0
5,1,468,0,1
6,1,466,0,3
7,1,464,0,5
8,1,464,0,5
9,1,460,0,9
10,1,458,0,11
11,1,452,0,17
12,1,448,0,21
13,1,439,0,30
14,1,422,0,47
15,1,410,0,59
16,1,396,0,73
17,1,389,0,80
18,1,374,0,95
19,1,366,0,103
20,1,348,0,121
21,1,330,0,139
22,1,319,0,150
23,1,296,0,173
24,1,275,0,194
25,1,256,0,213
26,0,237,1,232
27,0,222,1,247
28,0,197,1,272
29,0,177,1,292
30,0,159,1,310
31,0,142,1,327
32,0,129,1,340
33,0,125,1,344
34,0,113,1,356
35,0,105,1,364
36,0,95,1,374
37,0,83,1,386
38,0,75,1,394
39,0,63,1,406
40,0,51,1,418
41,0,44,1,425
42,0,38,1,431
43,0,29,1,440
44,0,19,1,450
45,0,14,1,455
46,0,11,1,458
47,0,9,1,460
48,0,8,1,461
49,0,7,1,462
50,0,5,1,464
51,0,3,1,466
52,0,2,1,467
53,0,0,1,469
54,0,0,1,469
55,0,0,1,469
56,0,0,1,469
57,0,0,1,469
58,0,0,1,469
59,0,0,1,469
60,0,0,1,469
61,0,0,1,469
62,0,0,1,469
63,0,0,1,469
64,0,0,1,469
65,0,0,1,469
66,0,0,1,469
67,0,0,1,469
68,0,0,1,469
69,0,0,1,469
70,0,0,1,469
71,0,0,1,469
72,0,0,1,469
73,0,0,1,469
74,0,0,1,469
75,0,0,1,469
76,0,0,1,469
77,0,0,1,469
78,0,0,1,469
79,0,0,1,469
80,0,0,1,469
81,0,0,1,469
82,0,0,1,469
83,0,0,1,469
84,0,0,1,469
85,0,0,1,469
86,0,0,1,469
87,0,0,1,469
88,0,0,1,469
89,0,0,1,469
90,0,0,1,469
91,0,0,1,469
92,0,0,1,469
93,0,0,1,469
94,0,0,1,469
95,0,0,1,469
96,0,0,1,469
97,0,0,1,469
98,0,0,1,469
99,0,0,1,469
