N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,470,0,0
2,0,469,0,1
3,0,468,0,2
4,0,467,0,3
5,0,466,0,4
6,0,465,0,5
7,0,462,0,8
8,0,460,0,10
9,0,458,0,12
10,0,454,0,16
11,0,452,0,18
12,0,452,0,18
13,0,448,0,22
14,0,447,0,23
15,0,445,0,25
16,0,434,0,36
17,0,424,0,46
18,0,412,0,58
19,0,400,0,70
20,0,391,0,79
21,0,375,0,95
22,0,352,0,118
23,0,331,0,139
24,0,311,0,159
25,0,293,0,177
26,0,269,0,201
27,0,248,0,222
28,0,220,0,250
29,0,193,0,277
30,0,169,0,301
31,0,155,0,315
32,0,145,0,325
33,0,139,0,331
34,0,126,0,344
35,0,118,0,352
36,0,108,0,362
37,0,97,0,373
38,0,92,0,378
39,0,84,0,386
40,0,69,0,401
41,0,64,0,406
42,0,61,0,409
43,0,57,0,413
44,0,48,0,422
45,0,44,0,426
46,0,39,0,431
47,0,34,0,436
48,0,28,0,442
49,0,28,0,442
50,0,24,0,446
51,0,19,0,451
52,0,13,0,457
53,0,9,0,461
54,0,6,0,464
55,0,4,0,466
56,0,3,0,467
57,0,0,0,470
58,0,0,0,470
59,0,0,0,470
60,0,0,0,470
61,0,0,0,470
62,0,0,0,470
63,0,0,0,470
64,0,0,0,470
65,0,0,0,470
66,0,0,0,470
67,0,0,0,470
68,0,0,0,470
69,0,0,0,470
70,0,0,0,470
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
