N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,125,0,196
2,0,106,0,215
3,0,97,0,224
4,0,88,0,233
5,0,81,0,240
6,0,76,0,245
7,0,68,0,253
8,0,60,0,261
9,0,58,0,263
10,0,52,0,269
11,0,50,0,271
12,0,46,0,275
13,0,45,0,276
14,0,41,0,280
15,0,39,0,282
16,0,38,0,283
17,0,36,0,285
18,0,34,0,287
19,0,34,0,287
20,0,33,0,288
21,0,32,0,289
22,0,30,0,291
23,0,29,0,292
24,0,27,0,294
25,0,23,0,298
26,0,23,0,298
27,0,23,0,298
28,0,22,0,299
29,0,22,0,299
30,0,21,0,300
31,0,21,0,300
32,0,20,0,301
33,0,18,0,303
34,0,15,0,306
35,0,12,0,309
36,0,12,0,309
37,0,10,0,311
38,0,9,0,312
39,0,8,0,313
40,0,8,0,313
41,0,7,0,314
42,0,7,0,314
43,0,6,0,315
44,0,2,0,319
45,0,1,0,320
46,0,1,0,320
47,0,1,0,320
48,0,0,0,321
49,0,0,0,321
50,0,0,0,321
51,0,0,0,321
52,0,0,0,321
53,0,0,0,321
54,0,0,0,321
55,0,0,0,321
56,0,0,0,321
57,0,0,0,321
58,0,0,0,321
59,0,0,0,321
60,0,0,0,321
61,0,0,0,321
62,0,0,0,321
63,0,0,0,321
64,0,0,0,321
65,0,0,0,321
66,0,0,0,321
67,0,0,0,321
68,0,0,0,321
69,0,0,0,321
70,0,0,0,321
71,0,0,0,321
72,0,0,0,321
73,0,0,0,321
74,0,0,0,321
75,0,0,0,321
76,0,0,0,321
77,0,0,0,321
78,0,0,0,321
79,0,0,0,321
80,0,0,0,321
81,0,0,0,321
82,0,0,0,321
83,0,0,0,321
84,0,0,0,321
85,0,0,0,321
86,0,0,0,321
87,0,0,0,321
88,0,0,0,321
89,0,0,0,321
90,0,0,0,321
91,0,0,0,321
92,0,0,0,321
93,0,0,0,321
94,0,0,0,321
95,0,0,0,321
96,0,0,0,321
97,0,0,0,321
98,0,0,0,321
99,0,0,0,321
