N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,244,0,77
2,0,221,0,100
3,0,202,0,119
4,0,180,0,141
5,0,151,0,170
6,0,140,0,181
7,0,129,0,192
8,0,117,0,204
9,0,103,0,218
10,0,95,0,226
11,0,81,0,240
12,0,77,0,244
13,0,71,0,250
14,0,67,0,254
15,0,59,0,262
16,0,52,0,269
17,0,46,0,275
18,0,41,0,280
19,0,35,0,286
20,0,29,0,292
21,0,23,0,298
22,0,23,0,298
23,0,20,0,301
24,0,20,0,301
25,0,16,0,305
26,0,14,0,307
27,0,9,0,312
28,0,7,0,314
29,0,7,0,314
30,0,7,0,314
31,0,5,0,316
32,0,5,0,316
33,0,4,0,317
34,0,4,0,317
35,0,4,0,317
36,0,4,0,317
37,0,3,0,318
38,0,2,0,319
39,0,1,0,320
40,0,1,0,320
41,0,1,0,320
42,0,1,0,320
43,0,1,0,320
44,0,1,0,320
45,0,1,0,320
46,0,1,0,320
47,0,1,0,320
48,0,1,0,320
49,0,0,0,321
50,0,0,0,321
51,0,0,0,321
