N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,369,0,101
2,0,351,0,119
3,0,338,0,132
4,0,321,0,149
5,0,309,0,161
6,0,303,0,167
7,0,294,0,176
8,0,286,0,184
9,0,277,0,193
10,0,267,0,203
11,0,259,0,211
12,0,244,0,226
13,0,229,0,241
14,0,219,0,251
15,0,208,0,262
16,0,200,0,270
17,0,188,0,282
18,0,179,0,291
19,0,167,0,303
20,0,156,0,314
21,0,141,0,329
22,0,131,0,339
23,0,115,0,355
24,0,105,0,365
25,0,99,0,371
26,0,84,0,386
27,0,74,0,396
28,0,56,0,414
29,0,47,0,423
30,0,41,0,429
31,0,36,0,434
32,0,27,0,443
33,0,24,0,446
34,0,18,0,452
35,0,13,0,457
36,0,13,0,457
37,0,11,0,459
38,0,8,0,462
39,0,3,0,467
40,0,2,0,468
41,0,2,0,468
42,0,2,0,468
43,0,2,0,468
44,0,1,0,469
45,0,0,0,470
46,0,0,0,470
47,0,0,0,470
48,0,0,0,470
49,0,0,0,470
50,0,0,0,470
51,0,0,0,470
52,0,0,0,470
53,0,0,0,470
54,0,0,0,470
55,0,0,0,470
56,0,0,0,470
57,0,0,0,470
58,0,0,0,470
59,0,0,0,470
60,0,0,0,470
61,0,0,0,470
62,0,0,0,470
63,0,0,0,470
64,0,0,0,470
65,0,0,0,470
66,0,0,0,470
67,0,0,0,470
68,0,0,0,470
69,0,0,0,470
70,0,0,0,470
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
