N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,3,467,0,0
1,0,102,3,365
2,0,49,3,418
3,0,29,3,438
4,0,24,3,443
5,0,20,3,447
6,0,18,3,449
7,0,16,3,451
8,0,14,3,453
9,0,12,3,455
10,0,11,3,456
11,0,10,3,457
12,0,9,3,458
13,0,8,3,459
14,0,8,3,459
15,0,6,3,461
16,0,6,3,461
17,0,6,3,461
18,0,6,3,461
19,0,6,3,461
20,0,6,3,461
21,0,6,3,461
22,0,6,3,461
23,0,5,3,462
24,0,5,3,462
25,0,5,3,462
26,0,5,3,462
27,0,5,3,462
28,0,5,3,462
29,0,4,3,463
30,0,4,3,463
31,0,4,3,463
32,0,3,3,464
33,0,3,3,464
34,0,3,3,464
35,0,2,3,465
36,0,2,3,465
37,0,2,3,465
38,0,1,3,466
39,0,1,3,466
40,0,1,3,466
41,0,1,3,466
42,0,1,3,466
43,0,1,3,466
44,0,0,3,467
45,0,0,3,467
46,0,0,3,467
47,0,0,3,467
48,0,0,3,467
49,0,0,3,467
50,0,0,3,467
51,0,0,3,467
