N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,470,0,0
2,0,470,0,0
3,0,470,0,0
4,0,470,0,0
5,0,469,0,1
6,0,468,0,2
7,0,467,0,3
8,0,467,0,3
9,0,462,0,8
10,0,460,0,10
11,0,452,0,18
12,0,447,0,23
13,0,444,0,26
14,0,438,0,32
15,0,429,0,41
16,0,413,0,57
17,0,404,0,66
18,0,377,0,93
19,0,356,0,114
20,0,334,0,136
21,0,308,0,162
22,0,285,0,185
23,0,264,0,206
24,0,248,0,222
25,0,219,0,251
26,0,198,0,272
27,0,180,0,290
28,0,153,0,317
29,0,132,0,338
30,0,113,0,357
31,0,105,0,365
32,0,90,0,380
33,0,73,0,397
34,0,70,0,400
35,0,59,0,411
36,0,53,0,417
37,0,49,0,421
38,0,44,0,426
39,0,38,0,432
40,0,33,0,437
41,0,24,0,446
42,0,21,0,449
43,0,17,0,453
44,0,15,0,455
45,0,13,0,457
46,0,11,0,459
47,0,9,0,461
48,0,6,0,464
49,0,5,0,465
50,0,4,0,466
51,0,4,0,466
52,0,2,0,468
53,0,0,0,470
54,0,0,0,470
55,0,0,0,470
56,0,0,0,470
57,0,0,0,470
58,0,0,0,470
59,0,0,0,470
60,0,0,0,470
61,0,0,0,470
62,0,0,0,470
63,0,0,0,470
64,0,0,0,470
65,0,0,0,470
66,0,0,0,470
67,0,0,0,470
68,0,0,0,470
69,0,0,0,470
70,0,0,0,470
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
