N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,363,0,107
2,0,271,0,199
3,0,224,0,246
4,0,178,0,292
5,0,157,0,313
6,0,143,0,327
7,0,134,0,336
8,0,123,0,347
9,0,112,0,358
10,0,107,0,363
11,0,102,0,368
12,0,93,0,377
13,0,87,0,383
14,0,81,0,389
15,0,76,0,394
16,0,68,0,402
17,0,64,0,406
18,0,60,0,410
19,0,53,0,417
20,0,50,0,420
21,0,48,0,422
22,0,44,0,426
23,0,40,0,430
24,0,36,0,434
25,0,35,0,435
26,0,34,0,436
27,0,30,0,440
28,0,27,0,443
29,0,27,0,443
30,0,24,0,446
31,0,21,0,449
32,0,20,0,450
33,0,17,0,453
34,0,15,0,455
35,0,13,0,457
36,0,10,0,460
37,0,9,0,461
38,0,7,0,463
39,0,7,0,463
40,0,5,0,465
41,0,3,0,467
42,0,1,0,469
43,0,1,0,469
44,0,0,0,470
45,0,0,0,470
46,0,0,0,470
47,0,0,0,470
48,0,0,0,470
49,0,0,0,470
50,0,0,0,470
51,0,0,0,470
