N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,470,0,0
2,0,470,0,0
3,0,470,0,0
4,0,470,0,0
5,0,468,0,2
6,0,463,0,7
7,0,458,0,12
8,0,451,0,19
9,0,444,0,26
10,0,431,0,39
11,0,424,0,46
12,0,409,0,61
13,0,395,0,75
14,0,374,0,96
15,0,356,0,114
16,0,341,0,129
17,0,328,0,142
18,0,310,0,160
19,0,294,0,176
20,0,285,0,185
21,0,271,0,199
22,0,256,0,214
23,0,241,0,229
24,0,227,0,243
25,0,211,0,259
26,0,196,0,274
27,0,179,0,291
28,0,165,0,305
29,0,144,0,326
30,0,131,0,339
31,0,110,0,360
32,0,94,0,376
33,0,79,0,391
34,0,65,0,405
35,0,52,0,418
36,0,34,0,436
37,0,30,0,440
38,0,25,0,445
39,0,21,0,449
40,0,19,0,451
41,0,17,0,453
42,0,13,0,457
43,0,7,0,463
44,0,6,0,464
45,0,5,0,465
46,0,3,0,467
47,0,2,0,468
48,0,1,0,469
49,0,0,0,470
50,0,0,0,470
51,0,0,0,470
52,0,0,0,470
53,0,0,0,470
54,0,0,0,470
55,0,0,0,470
56,0,0,0,470
57,0,0,0,470
58,0,0,0,470
59,0,0,0,470
60,0,0,0,470
61,0,0,0,470
62,0,0,0,470
63,0,0,0,470
64,0,0,0,470
65,0,0,0,470
66,0,0,0,470
67,0,0,0,470
68,0,0,0,470
69,0,0,0,470
70,0,0,0,470
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
