N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,468,0,2
2,0,460,0,10
3,0,455,0,15
4,0,431,0,39
5,0,416,0,54
6,0,402,0,68
7,0,384,0,86
8,0,364,0,106
9,0,350,0,120
10,0,338,0,132
11,0,327,0,143
12,0,315,0,155
13,0,296,0,174
14,0,284,0,186
15,0,275,0,195
16,0,271,0,199
17,0,263,0,207
18,0,253,0,217
19,0,241,0,229
20,0,229,0,241
21,0,221,0,249
22,0,211,0,259
23,0,198,0,272
24,0,188,0,282
25,0,180,0,290
26,0,165,0,305
27,0,157,0,313
28,0,142,0,328
29,0,136,0,334
30,0,125,0,345
31,0,116,0,354
32,0,105,0,365
33,0,95,0,375
34,0,80,0,390
35,0,67,0,403
36,0,56,0,414
37,0,47,0,423
38,0,41,0,429
39,0,37,0,433
40,0,31,0,439
41,0,23,0,447
42,0,19,0,451
43,0,15,0,455
44,0,15,0,455
45,0,13,0,457
46,0,12,0,458
47,0,10,0,460
48,0,10,0,460
49,0,7,0,463
50,0,5,0,465
51,0,4,0,466
52,0,4,0,466
53,0,3,0,467
54,0,2,0,468
55,0,0,0,470
56,0,0,0,470
57,0,0,0,470
58,0,0,0,470
59,0,0,0,470
60,0,0,0,470
61,0,0,0,470
62,0,0,0,470
63,0,0,0,470
64,0,0,0,470
65,0,0,0,470
66,0,0,0,470
67,0,0,0,470
68,0,0,0,470
69,0,0,0,470
70,0,0,0,470
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
