N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,470,0,0
2,0,470,0,0
3,0,467,0,3
4,0,465,0,5
5,0,457,0,13
6,0,449,0,21
7,0,427,0,43
8,0,411,0,59
9,0,394,0,76
10,0,378,0,92
11,0,353,0,117
12,0,332,0,138
13,0,311,0,159
14,0,292,0,178
15,0,275,0,195
16,0,255,0,215
17,0,236,0,234
18,0,219,0,251
19,0,204,0,266
20,0,190,0,280
21,0,170,0,300
22,0,157,0,313
23,0,144,0,326
24,0,130,0,340
25,0,117,0,353
26,0,106,0,364
27,0,101,0,369
28,0,98,0,372
29,0,87,0,383
30,0,79,0,391
31,0,73,0,397
32,0,64,0,406
33,0,57,0,413
34,0,53,0,417
35,0,49,0,421
36,0,47,0,423
37,0,44,0,426
38,0,42,0,428
39,0,41,0,429
40,0,41,0,429
41,0,39,0,431
42,0,37,0,433
43,0,33,0,437
44,0,31,0,439
45,0,30,0,440
46,0,29,0,441
47,0,24,0,446
48,0,23,0,447
49,0,23,0,447
50,0,21,0,449
51,0,21,0,449
52,0,20,0,450
53,0,18,0,452
54,0,14,0,456
55,0,13,0,457
56,0,9,0,461
57,0,5,0,465
58,0,4,0,466
59,0,3,0,467
60,0,2,0,468
61,0,1,0,469
62,0,0,0,470
63,0,0,0,470
64,0,0,0,470
65,0,0,0,470
66,0,0,0,470
67,0,0,0,470
68,0,0,0,470
69,0,0,0,470
70,0,0,0,470
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
