N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,462,0,8
2,0,456,0,14
3,0,447,0,23
4,0,428,0,42
5,0,404,0,66
6,0,379,0,91
7,0,360,0,110
8,0,320,0,150
9,0,290,0,180
10,0,267,0,203
11,0,253,0,217
12,0,229,0,241
13,0,207,0,263
14,0,193,0,277
15,0,181,0,289
16,0,159,0,311
17,0,150,0,320
18,0,144,0,326
19,0,130,0,340
20,0,120,0,350
21,0,112,0,358
22,0,100,0,370
23,0,92,0,378
24,0,85,0,385
25,0,84,0,386
26,0,77,0,393
27,0,71,0,399
28,0,67,0,403
29,0,60,0,410
30,0,53,0,417
31,0,49,0,421
32,0,38,0,432
33,0,34,0,436
34,0,30,0,440
35,0,26,0,444
36,0,23,0,447
37,0,19,0,451
38,0,17,0,453
39,0,16,0,454
40,0,12,0,458
41,0,11,0,459
42,0,9,0,461
43,0,8,0,462
44,0,5,0,465
45,0,3,0,467
46,0,3,0,467
47,0,3,0,467
48,0,2,0,468
49,0,2,0,468
50,0,1,0,469
51,0,1,0,469
52,0,1,0,469
53,0,1,0,469
54,0,1,0,469
55,0,0,0,470
56,0,0,0,470
57,0,0,0,470
58,0,0,0,470
59,0,0,0,470
60,0,0,0,470
61,0,0,0,470
62,0,0,0,470
63,0,0,0,470
64,0,0,0,470
65,0,0,0,470
66,0,0,0,470
67,0,0,0,470
68,0,0,0,470
69,0,0,0,470
70,0,0,0,470
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
