N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,470,0,0
2,0,470,0,0
3,0,465,0,5
4,0,459,0,11
5,0,450,0,20
6,0,441,0,29
7,0,430,0,40
8,0,421,0,49
9,0,410,0,60
10,0,398,0,72
11,0,391,0,79
12,0,387,0,83
13,0,380,0,90
14,0,377,0,93
15,0,367,0,103
16,0,357,0,113
17,0,349,0,121
18,0,344,0,126
19,0,335,0,135
20,0,325,0,145
21,0,311,0,159
22,0,300,0,170
23,0,291,0,179
24,0,284,0,186
25,0,272,0,198
26,0,264,0,206
27,0,253,0,217
28,0,235,0,235
29,0,222,0,248
30,0,211,0,259
31,0,196,0,274
32,0,188,0,282
33,0,182,0,288
34,0,171,0,299
35,0,161,0,309
36,0,150,0,320
37,0,140,0,330
38,0,128,0,342
39,0,117,0,353
40,0,110,0,360
41,0,103,0,367
42,0,88,0,382
43,0,78,0,392
44,0,71,0,399
45,0,62,0,408
46,0,54,0,416
47,0,46,0,424
48,0,36,0,434
49,0,28,0,442
50,0,26,0,444
51,0,19,0,451
52,0,16,0,454
53,0,13,0,457
54,0,8,0,462
55,0,4,0,466
56,0,1,0,469
57,0,0,0,470
58,0,0,0,470
59,0,0,0,470
60,0,0,0,470
61,0,0,0,470
62,0,0,0,470
63,0,0,0,470
64,0,0,0,470
65,0,0,0,470
66,0,0,0,470
67,0,0,0,470
68,0,0,0,470
69,0,0,0,470
70,0,0,0,470
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
