N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,458,0,12
2,0,440,0,30
3,0,389,0,81
4,0,346,0,124
5,0,308,0,162
6,0,274,0,196
7,0,248,0,222
8,0,226,0,244
9,0,205,0,265
10,0,184,0,286
11,0,160,0,310
12,0,149,0,321
13,0,140,0,330
14,0,128,0,342
15,0,120,0,350
16,0,106,0,364
17,0,103,0,367
18,0,96,0,374
19,0,88,0,382
20,0,80,0,390
21,0,74,0,396
22,0,67,0,403
23,0,60,0,410
24,0,58,0,412
25,0,52,0,418
26,0,48,0,422
27,0,42,0,428
28,0,36,0,434
29,0,34,0,436
30,0,32,0,438
31,0,28,0,442
32,0,26,0,444
33,0,24,0,446
34,0,23,0,447
35,0,17,0,453
36,0,14,0,456
37,0,11,0,459
38,0,10,0,460
39,0,9,0,461
40,0,9,0,461
41,0,7,0,463
42,0,5,0,465
43,0,4,0,466
44,0,4,0,466
45,0,4,0,466
46,0,2,0,468
47,0,1,0,469
48,0,1,0,469
49,0,1,0,469
50,0,1,0,469
51,0,1,0,469
52,0,1,0,469
53,0,1,0,469
54,0,0,0,470
55,0,0,0,470
56,0,0,0,470
57,0,0,0,470
58,0,0,0,470
59,0,0,0,470
60,0,0,0,470
61,0,0,0,470
62,0,0,0,470
63,0,0,0,470
64,0,0,0,470
65,0,0,0,470
66,0,0,0,470
67,0,0,0,470
68,0,0,0,470
69,0,0,0,470
70,0,0,0,470
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
