N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,470,0,0
2,0,468,0,2
3,0,460,0,10
4,0,441,0,29
5,0,420,0,50
6,0,406,0,64
7,0,397,0,73
8,0,387,0,83
9,0,376,0,94
10,0,366,0,104
11,0,361,0,109
12,0,352,0,118
13,0,340,0,130
14,0,328,0,142
15,0,320,0,150
16,0,310,0,160
17,0,302,0,168
18,0,294,0,176
19,0,287,0,183
20,0,281,0,189
21,0,273,0,197
22,0,261,0,209
23,0,250,0,220
24,0,241,0,229
25,0,233,0,237
26,0,225,0,245
27,0,217,0,253
28,0,212,0,258
29,0,200,0,270
30,0,184,0,286
31,0,171,0,299
32,0,165,0,305
33,0,158,0,312
34,0,146,0,324
35,0,128,0,342
36,0,115,0,355
37,0,102,0,368
38,0,90,0,380
39,0,84,0,386
40,0,77,0,393
41,0,72,0,398
42,0,68,0,402
43,0,62,0,408
44,0,58,0,412
45,0,55,0,415
46,0,48,0,422
47,0,46,0,424
48,0,45,0,425
49,0,43,0,427
50,0,39,0,431
51,0,35,0,435
52,0,31,0,439
53,0,29,0,441
54,0,25,0,445
55,0,23,0,447
56,0,21,0,449
57,0,17,0,453
58,0,9,0,461
59,0,7,0,463
60,0,3,0,467
61,0,3,0,467
62,0,2,0,468
63,0,1,0,469
64,0,0,0,470
65,0,0,0,470
66,0,0,0,470
67,0,0,0,470
68,0,0,0,470
69,0,0,0,470
70,0,0,0,470
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
