N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,1,320,0,0
1,1,315,0,5
2,1,299,0,21
3,1,289,0,31
4,1,275,0,45
5,1,264,0,56
6,1,251,0,69
7,1,237,0,83
8,1,223,0,97
9,1,203,0,117
10,1,185,0,135
11,0,166,1,154
12,0,147,1,173
13,0,131,1,189
14,0,116,1,204
15,0,99,1,221
16,0,75,1,245
17,0,63,1,257
18,0,50,1,270
19,0,46,1,274
20,0,40,1,280
21,0,36,1,284
22,0,27,1,293
23,0,23,1,297
24,0,16,1,304
25,0,13,1,307
26,0,10,1,310
27,0,10,1,310
28,0,8,1,312
29,0,7,1,313
30,0,6,1,314
31,0,4,1,316
32,0,3,1,317
33,0,2,1,318
34,0,0,1,320
35,0,0,1,320
36,0,0,1,320
37,0,0,1,320
38,0,0,1,320
39,0,0,1,320
40,0,0,1,320
41,0,0,1,320
42,0,0,1,320
43,0,0,1,320
44,0,0,1,320
45,0,0,1,320
46,0,0,1,320
47,0,0,1,320
48,0,0,1,320
49,0,0,1,320
50,0,0,1,320
51,0,0,1,320
