N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,258,0,63
2,0,221,0,100
3,0,204,0,117
4,0,187,0,134
5,0,170,0,151
6,0,148,0,173
7,0,132,0,189
8,0,119,0,202
9,0,105,0,216
10,0,92,0,229
11,0,81,0,240
12,0,67,0,254
13,0,59,0,262
14,0,49,0,272
15,0,44,0,277
16,0,33,0,288
17,0,28,0,293
18,0,26,0,295
19,0,23,0,298
20,0,22,0,299
21,0,20,0,301
22,0,18,0,303
23,0,18,0,303
24,0,17,0,304
25,0,16,0,305
26,0,14,0,307
27,0,11,0,310
28,0,10,0,311
29,0,10,0,311
30,0,10,0,311
31,0,8,0,313
32,0,6,0,315
33,0,5,0,316
34,0,5,0,316
35,0,5,0,316
36,0,5,0,316
37,0,5,0,316
38,0,4,0,317
39,0,4,0,317
40,0,3,0,318
41,0,2,0,319
42,0,2,0,319
43,0,2,0,319
44,0,1,0,320
45,0,1,0,320
46,0,1,0,320
47,0,1,0,320
48,0,1,0,320
49,0,0,0,321
50,0,0,0,321
51,0,0,0,321
