N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,470,0,0
2,0,469,0,1
3,0,467,0,3
4,0,465,0,5
5,0,462,0,8
6,0,460,0,10
7,0,448,0,22
8,0,433,0,37
9,0,418,0,52
10,0,403,0,67
11,0,377,0,93
12,0,359,0,111
13,0,333,0,137
14,0,310,0,160
15,0,284,0,186
16,0,256,0,214
17,0,240,0,230
18,0,221,0,249
19,0,207,0,263
20,0,189,0,281
21,0,176,0,294
22,0,160,0,310
23,0,145,0,325
24,0,133,0,337
25,0,122,0,348
26,0,117,0,353
27,0,108,0,362
28,0,100,0,370
29,0,96,0,374
30,0,88,0,382
31,0,82,0,388
32,0,74,0,396
33,0,67,0,403
34,0,60,0,410
35,0,56,0,414
36,0,45,0,425
37,0,43,0,427
38,0,37,0,433
39,0,34,0,436
40,0,29,0,441
41,0,24,0,446
42,0,22,0,448
43,0,16,0,454
44,0,12,0,458
45,0,10,0,460
46,0,10,0,460
47,0,8,0,462
48,0,5,0,465
49,0,3,0,467
50,0,3,0,467
51,0,1,0,469
52,0,1,0,469
53,0,1,0,469
54,0,0,0,470
55,0,0,0,470
56,0,0,0,470
57,0,0,0,470
58,0,0,0,470
59,0,0,0,470
60,0,0,0,470
61,0,0,0,470
62,0,0,0,470
63,0,0,0,470
64,0,0,0,470
65,0,0,0,470
66,0,0,0,470
67,0,0,0,470
68,0,0,0,470
69,0,0,0,470
70,0,0,0,470
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
