N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,233,0,88
2,0,187,0,134
3,0,157,0,164
4,0,135,0,186
5,0,112,0,209
6,0,94,0,227
7,0,77,0,244
8,0,68,0,253
9,0,52,0,269
10,0,44,0,277
11,0,35,0,286
12,0,30,0,291
13,0,26,0,295
14,0,23,0,298
15,0,23,0,298
16,0,22,0,299
17,0,22,0,299
18,0,21,0,300
19,0,19,0,302
20,0,18,0,303
21,0,18,0,303
22,0,18,0,303
23,0,17,0,304
24,0,15,0,306
25,0,15,0,306
26,0,15,0,306
27,0,15,0,306
28,0,13,0,308
29,0,13,0,308
30,0,13,0,308
31,0,11,0,310
32,0,11,0,310
33,0,11,0,310
34,0,9,0,312
35,0,8,0,313
36,0,5,0,316
37,0,4,0,317
38,0,3,0,318
39,0,3,0,318
40,0,1,0,320
41,0,1,0,320
42,0,1,0,320
43,0,1,0,320
44,0,1,0,320
45,0,1,0,320
46,0,1,0,320
47,0,1,0,320
48,0,1,0,320
49,0,0,0,321
50,0,0,0,321
51,0,0,0,321
