N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,1,320,0,0
1,1,311,0,9
2,1,303,0,17
3,1,294,0,26
4,1,291,0,29
5,1,284,0,36
6,1,276,0,44
7,1,269,0,51
8,1,263,0,57
9,1,256,0,64
10,1,252,0,68
11,1,246,0,74
12,1,234,0,86
13,1,231,0,89
14,0,227,1,93
15,0,215,1,105
16,0,203,1,117
17,0,196,1,124
18,0,181,1,139
19,0,168,1,152
20,0,158,1,162
21,0,150,1,170
22,0,148,1,172
23,0,140,1,180
24,0,131,1,189
25,0,125,1,195
26,0,119,1,201
27,0,113,1,207
28,0,102,1,218
29,0,94,1,226
30,0,81,1,239
31,0,70,1,250
32,0,58,1,262
33,0,43,1,277
34,0,32,1,288
35,0,26,1,294
36,0,18,1,302
37,0,11,1,309
38,0,9,1,311
39,0,5,1,315
40,0,4,1,316
41,0,4,1,316
42,0,4,1,316
43,0,4,1,316
44,0,3,1,317
45,0,3,1,317
46,0,3,1,317
47,0,3,1,317
48,0,3,1,317
49,0,1,1,319
50,0,0,1,320
51,0,0,1,320
52,0,0,1,320
53,0,0,1,320
54,0,0,1,320
55,0,0,1,320
56,0,0,1,320
57,0,0,1,320
58,0,0,1,320
59,0,0,1,320
60,0,0,1,320
61,0,0,1,320
62,0,0,1,320
63,0,0,1,320
64,0,0,1,320
65,0,0,1,320
66,0,0,1,320
67,0,0,1,320
68,0,0,1,320
69,0,0,1,320
70,0,0,1,320
71,0,0,1,320
72,0,0,1,320
73,0,0,1,320
74,0,0,1,320
75,0,0,1,320
76,0,0,1,320
77,0,0,1,320
78,0,0,1,320
79,0,0,1,320
80,0,0,1,320
81,0,0,1,320
82,0,0,1,320
83,0,0,1,320
84,0,0,1,320
85,0,0,1,320
86,0,0,1,320
87,0,0,1,320
88,0,0,1,320
89,0,0,1,320
90,0,0,1,320
91,0,0,1,320
92,0,0,1,320
93,0,0,1,320
94,0,0,1,320
95,0,0,1,320
96,0,0,1,320
97,0,0,1,320
98,0,0,1,320
99,0,0,1,320
