N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,468,0,2
2,0,466,0,4
3,0,461,0,9
4,0,448,0,22
5,0,429,0,41
6,0,411,0,59
7,0,391,0,79
8,0,380,0,90
9,0,362,0,108
10,0,344,0,126
11,0,325,0,145
12,0,311,0,159
13,0,293,0,177
14,0,280,0,190
15,0,256,0,214
16,0,239,0,231
17,0,228,0,242
18,0,209,0,261
19,0,194,0,276
20,0,176,0,294
21,0,167,0,303
22,0,159,0,311
23,0,149,0,321
24,0,137,0,333
25,0,130,0,340
26,0,121,0,349
27,0,113,0,357
28,0,108,0,362
29,0,104,0,366
30,0,97,0,373
31,0,91,0,379
32,0,86,0,384
33,0,79,0,391
34,0,71,0,399
35,0,64,0,406
36,0,59,0,411
37,0,53,0,417
38,0,48,0,422
39,0,44,0,426
40,0,42,0,428
41,0,35,0,435
42,0,31,0,439
43,0,25,0,445
44,0,23,0,447
45,0,21,0,449
46,0,16,0,454
47,0,11,0,459
48,0,9,0,461
49,0,5,0,465
50,0,1,0,469
51,0,0,0,470
52,0,0,0,470
53,0,0,0,470
54,0,0,0,470
55,0,0,0,470
56,0,0,0,470
57,0,0,0,470
58,0,0,0,470
59,0,0,0,470
60,0,0,0,470
61,0,0,0,470
62,0,0,0,470
63,0,0,0,470
64,0,0,0,470
65,0,0,0,470
66,0,0,0,470
67,0,0,0,470
68,0,0,0,470
69,0,0,0,470
70,0,0,0,470
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
