N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,174,0,147
2,0,113,0,208
3,0,81,0,240
4,0,70,0,251
5,0,63,0,258
6,0,55,0,266
7,0,45,0,276
8,0,44,0,277
9,0,36,0,285
10,0,28,0,293
11,0,23,0,298
12,0,18,0,303
13,0,14,0,307
14,0,12,0,309
15,0,11,0,310
16,0,8,0,313
17,0,7,0,314
18,0,5,0,316
19,0,4,0,317
20,0,4,0,317
21,0,4,0,317
22,0,3,0,318
23,0,3,0,318
24,0,3,0,318
25,0,3,0,318
26,0,2,0,319
27,0,2,0,319
28,0,2,0,319
29,0,2,0,319
30,0,2,0,319
31,0,1,0,320
32,0,1,0,320
33,0,1,0,320
34,0,1,0,320
35,0,1,0,320
36,0,0,0,321
37,0,0,0,321
38,0,0,0,321
39,0,0,0,321
40,0,0,0,321
41,0,0,0,321
42,0,0,0,321
43,0,0,0,321
44,0,0,0,321
45,0,0,0,321
46,0,0,0,321
47,0,0,0,321
48,0,0,0,321
49,0,0,0,321
50,0,0,0,321
51,0,0,0,321
