N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,465,0,5
2,0,444,0,26
3,0,414,0,56
4,0,395,0,75
5,0,383,0,87
6,0,368,0,102
7,0,356,0,114
8,0,338,0,132
9,0,326,0,144
10,0,319,0,151
11,0,309,0,161
12,0,301,0,169
13,0,294,0,176
14,0,286,0,184
15,0,276,0,194
16,0,263,0,207
17,0,251,0,219
18,0,238,0,232
19,0,230,0,240
20,0,214,0,256
21,0,205,0,265
22,0,195,0,275
23,0,184,0,286
24,0,177,0,293
25,0,161,0,309
26,0,151,0,319
27,0,138,0,332
28,0,129,0,341
29,0,122,0,348
30,0,109,0,361
31,0,101,0,369
32,0,94,0,376
33,0,82,0,388
34,0,70,0,400
35,0,62,0,408
36,0,57,0,413
37,0,51,0,419
38,0,48,0,422
39,0,42,0,428
40,0,36,0,434
41,0,33,0,437
42,0,31,0,439
43,0,27,0,443
44,0,21,0,449
45,0,18,0,452
46,0,16,0,454
47,0,11,0,459
48,0,7,0,463
49,0,5,0,465
50,0,4,0,466
51,0,4,0,466
52,0,4,0,466
53,0,3,0,467
54,0,3,0,467
55,0,3,0,467
56,0,1,0,469
57,0,1,0,469
58,0,1,0,469
59,0,1,0,469
60,0,1,0,469
61,0,0,0,470
62,0,0,0,470
63,0,0,0,470
64,0,0,0,470
65,0,0,0,470
66,0,0,0,470
67,0,0,0,470
68,0,0,0,470
69,0,0,0,470
70,0,0,0,470
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
