N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,245,0,76
2,0,188,0,133
3,0,129,0,192
4,0,98,0,223
5,0,79,0,242
6,0,65,0,256
7,0,53,0,268
8,0,51,0,270
9,0,46,0,275
10,0,37,0,284
11,0,34,0,287
12,0,28,0,293
13,0,28,0,293
14,0,24,0,297
15,0,23,0,298
16,0,20,0,301
17,0,18,0,303
18,0,17,0,304
19,0,16,0,305
20,0,15,0,306
21,0,14,0,307
22,0,13,0,308
23,0,12,0,309
24,0,11,0,310
25,0,10,0,311
26,0,10,0,311
27,0,10,0,311
28,0,9,0,312
29,0,9,0,312
30,0,9,0,312
31,0,9,0,312
32,0,9,0,312
33,0,8,0,313
34,0,7,0,314
35,0,6,0,315
36,0,6,0,315
37,0,6,0,315
38,0,6,0,315
39,0,6,0,315
40,0,5,0,316
41,0,5,0,316
42,0,5,0,316
43,0,5,0,316
44,0,5,0,316
45,0,4,0,317
46,0,4,0,317
47,0,4,0,317
48,0,2,0,319
49,0,2,0,319
50,0,1,0,320
51,0,1,0,320
