N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,466,0,4
2,0,453,0,17
3,0,422,0,48
4,0,390,0,80
5,0,372,0,98
6,0,355,0,115
7,0,341,0,129
8,0,325,0,145
9,0,312,0,158
10,0,306,0,164
11,0,290,0,180
12,0,277,0,193
13,0,263,0,207
14,0,251,0,219
15,0,244,0,226
16,0,227,0,243
17,0,211,0,259
18,0,198,0,272
19,0,187,0,283
20,0,177,0,293
21,0,170,0,300
22,0,159,0,311
23,0,145,0,325
24,0,134,0,336
25,0,122,0,348
26,0,119,0,351
27,0,108,0,362
28,0,100,0,370
29,0,91,0,379
30,0,84,0,386
31,0,76,0,394
32,0,70,0,400
33,0,64,0,406
34,0,60,0,410
35,0,56,0,414
36,0,53,0,417
37,0,52,0,418
38,0,50,0,420
39,0,47,0,423
40,0,45,0,425
41,0,41,0,429
42,0,35,0,435
43,0,32,0,438
44,0,27,0,443
45,0,24,0,446
46,0,21,0,449
47,0,19,0,451
48,0,18,0,452
49,0,15,0,455
50,0,15,0,455
51,0,13,0,457
52,0,10,0,460
53,0,5,0,465
54,0,4,0,466
55,0,3,0,467
56,0,2,0,468
57,0,2,0,468
58,0,1,0,469
59,0,0,0,470
60,0,0,0,470
61,0,0,0,470
62,0,0,0,470
63,0,0,0,470
64,0,0,0,470
65,0,0,0,470
66,0,0,0,470
67,0,0,0,470
68,0,0,0,470
69,0,0,0,470
70,0,0,0,470
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
