N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,1,320,0,0
1,1,293,0,27
2,1,267,0,53
3,1,239,0,81
4,1,214,0,106
5,1,168,0,152
6,1,148,0,172
7,1,132,0,188
8,1,122,0,198
9,1,113,0,207
10,1,109,0,211
11,1,106,0,214
12,1,98,0,222
13,1,86,0,234
14,1,81,0,239
15,1,77,0,243
16,1,70,0,250
17,1,67,0,253
18,1,63,0,257
19,1,56,0,264
20,1,52,0,268
21,1,49,0,271
22,1,44,0,276
23,1,37,0,283
24,1,34,0,286
25,1,31,0,289
26,1,26,0,294
27,1,23,0,297
28,1,20,0,300
29,1,18,0,302
30,1,13,0,307
31,0,11,1,309
32,0,10,1,310
33,0,8,1,312
34,0,7,1,313
35,0,5,1,315
36,0,4,1,316
37,0,3,1,317
38,0,3,1,317
39,0,3,1,317
40,0,2,1,318
41,0,2,1,318
42,0,2,1,318
43,0,1,1,319
44,0,0,1,320
45,0,0,1,320
46,0,0,1,320
47,0,0,1,320
48,0,0,1,320
49,0,0,1,320
50,0,0,1,320
51,0,0,1,320
