N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,147,0,323
2,0,111,0,359
3,0,89,0,381
4,0,77,0,393
5,0,62,0,408
6,0,55,0,415
7,0,43,0,427
8,0,34,0,436
9,0,30,0,440
10,0,22,0,448
11,0,16,0,454
12,0,10,0,460
13,0,9,0,461
14,0,7,0,463
15,0,7,0,463
16,0,5,0,465
17,0,4,0,466
18,0,4,0,466
19,0,2,0,468
20,0,2,0,468
21,0,2,0,468
22,0,0,0,470
23,0,0,0,470
24,0,0,0,470
25,0,0,0,470
26,0,0,0,470
27,0,0,0,470
28,0,0,0,470
29,0,0,0,470
30,0,0,0,470
31,0,0,0,470
32,0,0,0,470
33,0,0,0,470
34,0,0,0,470
35,0,0,0,470
36,0,0,0,470
37,0,0,0,470
38,0,0,0,470
39,0,0,0,470
40,0,0,0,470
41,0,0,0,470
42,0,0,0,470
43,0,0,0,470
44,0,0,0,470
45,0,0,0,470
46,0,0,0,470
47,0,0,0,470
48,0,0,0,470
49,0,0,0,470
50,0,0,0,470
51,0,0,0,470
